publication,year,endorsed,Party,City,Latitude,Longitude,source,source2,notes
Las Vegas Review-Journal,1996,Dole,Republican,"Las Vegas, NV",36.1699412,-115.1398296,"""Dole wins... in endorsements."" Editor & Publisher. Volume 129, Issue 43. Oct 26, 1996. pp. 10-11.",,
Las Vegas Review-Journal,2000,Bush,Republican,"Las Vegas, NV",36.1699412,-115.1398296,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Las Vegas Review-Journal,2004,Bush,Republican,"Las Vegas, NV",36.1699412,-115.1398296,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Las Vegas Review-Journal,2008,McCain,Republican,"Las Vegas, NV",36.1699412,-115.1398296,http://www.reviewjournal.com/news/elections/mccain-president,,
Las Vegas Review-Journal,2012,Romney,Republican,"Las Vegas, NV",36.1699412,-115.1398296,http://www.reviewjournal.com/opinion/editorials/president-mitt-romney,,
Las Vegas Review-Journal,2016,Trump,Republican,"Las Vegas, NV",36.1699412,-115.1398296,http://www.reviewjournal.com/opinion/editorials/editorial-donald-trump-president,,
Arizona Republic,1980,Reagan,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.azcentral.com/picture-gallery/opinion/editorial/2016/09/07/arizona-republic-presidential-endorsements-120-years-no-democrats/89982938/,,
Arizona Republic,1984,Reagan,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.azcentral.com/picture-gallery/opinion/editorial/2016/09/07/arizona-republic-presidential-endorsements-120-years-no-democrats/89982938/,,
Arizona Republic,1988,Bush,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.azcentral.com/picture-gallery/opinion/editorial/2016/09/07/arizona-republic-presidential-endorsements-120-years-no-democrats/89982938/,,
Arizona Republic,1992,Bush,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.azcentral.com/picture-gallery/opinion/editorial/2016/09/07/arizona-republic-presidential-endorsements-120-years-no-democrats/89982938/,,
Arizona Republic,1996,Dole,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.azcentral.com/picture-gallery/opinion/editorial/2016/09/07/arizona-republic-presidential-endorsements-120-years-no-democrats/89982938/,,
Arizona Republic,2000,Bush,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.nber.org/papers/w14445.pdf,,
Arizona Republic,2004,Bush,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Arizona Republic,2008,McCain,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://archive.azcentral.com/news/election/editorial/articles/2008/10/25/20081025sun1-26-ON.html,,
Arizona Republic,2012,Romney,Republican,"Phoenix, AZ",33.4483771,-112.0740373,http://archive.azcentral.com/arizonarepublic/opinions/articles/2012/10/18/20121018romney-republic-endorsement.html,,
Salt Lake Tribune,2004,Bush,Republican,"Salt Lake City, UT",40.7607793,-111.8910474,http://archive.sltrib.com/story.php?ref=/opinion/ci_2431814,,
Albuquerque Journal,1980,Reagan,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.upi.com/Archives/1980/10/27/With-the-presidential-campaign-heading-into-its-final-week/2612341470800/,,
Albuquerque Journal,1984,Reagan,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.upi.com/Archives/1984/10/29/Reagan-Mondale-endorsed-by-newspapers-a-cross-country/1780467874000/,,
Albuquerque Journal,1988,Bush,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.apnewsarchive.com/1988/Editorial-Boards-Uninspired-By-Campaign-Candidates-With-AM-Election-Rdp-Bjt/id-53c278a35016d6234f251acda6ff95c0,,
Albuquerque Journal,1992,Bush,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.nytimes.com/1992/10/26/us/the-1992-campaign-more-newspapers-endorse.html,,
Albuquerque Journal,1996,Dole,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Albuquerque Journal,2000,Bush,Republican,"Albuquerque, NM",35.0853336,-106.6055534,https://www.gwu.edu/~action/natendorse5.html,,
Albuquerque Journal,2004,Bush,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Albuquerque Journal,2008,McCain,Republican,"Albuquerque, NM",35.0853336,-106.6055534,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Albuquerque Journal,2012,Romney,Republican,"Albuquerque, NM",35.0853336,-106.6055534,https://www.abqjournal.com/143630/mitt-romney-is-best-to-fix-us-direction.html,,
Denver Post,1984,Reagan,Republican,"Denver, CO",39.7392358,-104.990251,http://www.upi.com/Archives/1984/11/04/Several-US-newspapers-waited-until-the-Sunday-before-Election/7137468392400/,,
Denver Post,1988,Bush,Republican,"Denver, CO",39.7392358,-104.990251,http://articles.philly.com/1988-10-31/news/26269586_1_dukakis-backers-candidate-bush-democrat-michael-s-dukakis,,
Denver Post,2004,Bush,Republican,"Denver, CO",39.7392358,-104.990251,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
San Antonio Express-News,1980,Reagan,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.mysanantonio.com/news/local/politics/slideshow/Express-News-Editorial-Board-s-presidential-50018/photo-3535767.php,,
San Antonio Express-News,1984,Reagan,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.mysanantonio.com/news/local/politics/slideshow/Express-News-Editorial-Board-s-presidential-50018/photo-3535767.php,,
San Antonio Express-News,1988,Bush,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.mysanantonio.com/news/local/politics/slideshow/Express-News-Editorial-Board-s-presidential-50018/photo-3535767.php,,
San Antonio Express-News,1992,Bush,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://articles.latimes.com/1992-10-19/news/mn-442_1_texas-newspapers,,
San Antonio Express-News,1996,Dole,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.mysanantonio.com/news/local/politics/slideshow/Express-News-Editorial-Board-s-presidential-50018/photo-3537815.php,,
San Antonio Express-News,2000,Bush,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
San Antonio Express-News,2004,Bush,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
San Antonio Express-News,2008,McCain,Republican,"San Antonio, TX",29.4241219,-98.4936282,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Austin American-Statesman,2000,Bush,Republican,"Austin, TX",30.267153,-97.7430608,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Austin American-Statesman,2004,Bush,Republican,"Austin, TX",30.267153,-97.7430608,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Oklahoman,1980,Reagan,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://www.upi.com/Archives/1980/10/30/The-Washington-Post-endorsed-President-Carter-in-its-Friday/3970341730000/,,
Oklahoman,1984,Reagan,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://www.upi.com/Archives/1984/10/29/Reagan-Mondale-endorsed-by-newspapers-a-cross-country/1780467874000/,,
Oklahoman,1988,Bush,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,"Editor & Publisher. Volume 121, Issue 44. Oct 29, 1988. pp. 10-11.",,
Oklahoman,1992,Bush,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://articles.latimes.com/1992-10-19/news/mn-442_1_texas-newspapers,,
Oklahoman,1996,Dole,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://articles.orlandosentinel.com/1996-10-31/news/9610301559_1_ross-perot-bob-dole-jack-kemp,,
Oklahoman,2000,Bush,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,https://www.gwu.edu/~action/natendorse5.html,,
Oklahoman,2004,Bush,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Oklahoman,2008,McCain,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://newsok.com/experience-toughness-make-mccain-best-choice/article/3315471,,
Oklahoman,2012,Romney,Republican,"Oklahoma City, OK",35.4675602,-97.5164276,http://newsok.com/the-oklahoman-endorsement-mitt-romney-is-the-best-choice-for-america/article/3722627,,
Fort Worth Star-Telegram,1980,Reagan,Republican,"Fort Worth, TX",32.7554883,-97.3307658,"Editor & Publisher. Volume 113, Issue 44. Nov 1, 1980. pp. 9, 11, 13.",,"Listed as ""Fort Worth Telegram"""
Fort Worth Star-Telegram,1984,Reagan,Republican,"Fort Worth, TX",32.7554883,-97.3307658,"Editor & Publisher. Volume 117, Issue 44. Nov 3, 1984. pp. 11-12.",,
Fort Worth Star-Telegram,1988,Bush,Republican,"Fort Worth, TX",32.7554883,-97.3307658,"""Bush for president."" Fort Worth Star-Telegram. Oct 23, 1988. p. 3-2.",,Provided by the Fort Worth Library
Fort Worth Star-Telegram,1996,Dole,Republican,"Fort Worth, TX",32.7554883,-97.3307658,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Fort Worth Star-Telegram,2000,Bush,Republican,"Fort Worth, TX",32.7554883,-97.3307658,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Fort Worth Star-Telegram,2004,Bush,Republican,"Fort Worth, TX",32.7554883,-97.3307658,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Fort Worth Star-Telegram,2012,Romney,Republican,"Fort Worth, TX",32.7554883,-97.3307658,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Wichita Eagle,1980,Reagan,Republican,"Wichita, KS",37.6871761,-97.330053,"https://news.google.com/newspapers?nid=1988&dat=19881031&id=1GciAAAAIBAJ&sjid=9KwFAAAAIBAJ&pg=2442,5574346",,
Wichita Eagle,1984,Reagan,Republican,"Wichita, KS",37.6871761,-97.330053,"https://news.google.com/newspapers?nid=1988&dat=19881031&id=1GciAAAAIBAJ&sjid=9KwFAAAAIBAJ&pg=2442,5574346",,
Wichita Eagle,1996,Dole,Republican,"Wichita, KS",37.6871761,-97.330053,"Email from Phillip Brownlee, Wichita Eagle Opinion Editor",,
Wichita Eagle,2000,Bush,Republican,"Wichita, KS",37.6871761,-97.330053,https://www2.gwu.edu/~action/natendorse5.html,,
Wichita Eagle,2004,Bush,Republican,"Wichita, KS",37.6871761,-97.330053,https://www2.gwu.edu/~action/2004/cands/natendorse5.html,,
Dallas Morning News,1980,Reagan,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.cnn.com/2016/09/06/politics/dallas-morning-news-donald-trump-endorsement/,,
Dallas Morning News,1984,Reagan,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.cnn.com/2016/09/06/politics/dallas-morning-news-donald-trump-endorsement/,,
Dallas Morning News,1988,Bush,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.cnn.com/2016/09/06/politics/dallas-morning-news-donald-trump-endorsement/,,
Dallas Morning News,1992,Bush,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.nytimes.com/1992/10/12/us/the-1992-campaign-rivals-each-win-endorsements.html,,
Dallas Morning News,1996,Dole,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Dallas Morning News,2000,Bush,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.nber.org/papers/w14445.pdf,,
Dallas Morning News,2004,Bush,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Dallas Morning News,2008,McCain,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Dallas Morning News,2012,Romney,Republican,"Dallas, TX",32.7766642,-96.7969879,http://www.dallasnews.com/opinion/editorials/2012/09/28/we-recommend-mitt-romney-for-president,,
Omaha World-Herald,1980,Reagan,Republican,"Omaha, NE",41.2523634,-95.9979883,"Confirmed by Jeanne Hauser, Omaha World-Herald Librarian, via phone",,
Omaha World-Herald,1984,Reagan,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.upi.com/Archives/1984/10/29/Reagan-Mondale-endorsed-by-newspapers-a-cross-country/1780467874000/,,
Omaha World-Herald,1988,Bush,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.upi.com/Archives/1988/10/24/The-Omaha-World-Herald-saying-George-Bush-has-the-character/9871593668800/,,
Omaha World-Herald,1992,Bush,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.nytimes.com/1992/10/26/us/the-1992-campaign-more-newspapers-endorse.html,,
Omaha World-Herald,1996,Dole,Republican,"Omaha, NE",41.2523634,-95.9979883,"""A Man of Integrity From Kansas."" Omaha World-Herald. Nov 3, 1996. p. 36A.",,
Omaha World-Herald,2000,Bush,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Omaha World-Herald,2004,Bush,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Omaha World-Herald,2008,McCain,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Omaha World-Herald,2012,Romney,Republican,"Omaha, NE",41.2523634,-95.9979883,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Tulsa World,1980,Reagan,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.upi.com/Archives/1980/10/26/The-New-York-Times-Sunday-endorsed-President-Carter-for/4516341380800/,,
Tulsa World,1984,Reagan,Republican,"Tulsa, OK",36.1539816,-95.992775,"Editor & Publisher. Volume 117, Issue 44. Nov 3, 1984. pp. 11-12.",,
Tulsa World,1988,Bush,Republican,"Tulsa, OK",36.1539816,-95.992775,"Editor & Publisher. Volume 121, Issue 44. Oct 29, 1988. pp. 10-11.",,
Tulsa World,1992,Bush,Republican,"Tulsa, OK",36.1539816,-95.992775,"Editor & Publisher. Volume 125, Issue 43. Oct 24, 1992. pp. 11, 44.",,
Tulsa World,1996,Dole,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Tulsa World,2000,Bush,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,
Tulsa World,2004,Bush,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Tulsa World,2008,McCain,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Tulsa World,2012,Romney,Republican,"Tulsa, OK",36.1539816,-95.992775,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Houston Chronicle,1980,Reagan,Republican,"Houston, TX",29.7604267,-95.3698028,http://blog.chron.com/txpotomac/2008/10/a-half-century-of-chronicle-endorsements-11-r-2-d/,,
Houston Chronicle,1984,Reagan,Republican,"Houston, TX",29.7604267,-95.3698028,http://blog.chron.com/txpotomac/2008/10/a-half-century-of-chronicle-endorsements-11-r-2-d/,,
Houston Chronicle,1988,Bush,Republican,"Houston, TX",29.7604267,-95.3698028,http://blog.chron.com/txpotomac/2008/10/a-half-century-of-chronicle-endorsements-11-r-2-d/,,
Houston Chronicle,1992,Bush,Republican,"Houston, TX",29.7604267,-95.3698028,http://www.nytimes.com/1992/10/26/us/the-1992-campaign-more-newspapers-endorse.html,,
Houston Chronicle,1996,Dole,Republican,"Houston, TX",29.7604267,-95.3698028,http://lasvegassun.com/news/1996/oct/28/midwest-south-papers-like-dole/,,
Houston Chronicle,2000,Bush,Republican,"Houston, TX",29.7604267,-95.3698028,http://www.nber.org/papers/w14445.pdf,,
Houston Chronicle,2004,Bush,Republican,"Houston, TX",29.7604267,-95.3698028,http://blog.chron.com/txpotomac/2008/10/a-half-century-of-chronicle-endorsements-11-r-2-d/,,
Houston Chronicle,2012,Romney,Republican,"Houston, TX",29.7604267,-95.3698028,http://www.chron.com/opinion/editorials/article/Romney-for-president-3965675.php,,
Kansas City Star,1984,Reagan,Republican,"Kansas City, MO",39.0997265,-94.5785667,"Associated Press. Nov 4, 1984.",,"Listed as ""Kansas City Star-Times"""
Kansas City Star,1996,Dole,Republican,"Kansas City, MO",39.0997265,-94.5785667,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Des Moines Register,2012,Romney,Republican,"Des Moines, IA",41.6005448,-93.6091064,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
St. Paul Pioneer Press,2000,Bush,Republican,"St. Paul, MN",44.9537029,-93.0899578,http://www.dkosopedia.com/static/2/0/0/2000_Media_Endorsements_6067.html#Saint_Paul_Pioneer_Press,,
St. Paul Pioneer Press,2004,Bush,Republican,"St. Paul, MN",44.9537029,-93.0899578,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Baton Rouge Advocate,1980,Reagan,Republican,"Baton Rouge, LA",30.4582829,-91.1403196,http://www.upi.com/Archives/1980/10/26/The-New-York-Times-Sunday-endorsed-President-Carter-for/4516341380800/,,
Baton Rouge Advocate,1984,Reagan,Republican,"Baton Rouge, LA",30.4582829,-91.1403196,http://www.upi.com/Archives/1984/11/04/Several-US-newspapers-waited-until-the-Sunday-before-Election/7137468392400/,,
Baton Rouge Advocate,1988,Bush,Republican,"Baton Rouge, LA",30.4582829,-91.1403196,"Associated Press. ""8 La. papers back Bush, 1 for Dukakis."" Baton Rouge Advocate. Nov 6, 1988. p. 11A.",,
Jackson Clarion-Ledger,1980,Reagan,Republican,"Jackson, MS",32.2987573,-90.1848103,"""Ronald Reagan for president."" Jackson Clarion-Ledger. Oct 30, 1980. p. 4B.",,
Jackson Clarion-Ledger,1984,Reagan,Republican,"Jackson, MS",32.2987573,-90.1848103,"""Endorsements."" Jackson Clarion-Ledger. Nov 4, 1984. p. 4I.",,
Jackson Clarion-Ledger,1988,Bush,Republican,"Jackson, MS",32.2987573,-90.1848103,"Ivory, Bennie. ""Endorsements and news coverage don't get mixed."" Jackson Clarion-Ledger. Oct 30, 1988. p. H1.",,
